"","LTED_0_rep1","LTED_0_rep2","LTED_0_rep3","LTED_10_rep1","LTED_10_rep2","LTED_10_rep3","LTED_120_rep1","LTED_120_rep2","LTED_120_rep3","LTED_2_rep1","LTED_2_rep2","LTED_2_rep3","LTED_30_rep1","LTED_30_rep2","LTED_30_rep3","LTED_5_rep1","LTED_5_rep2","LTED_5_rep3","LTED_60_rep1","LTED_60_rep2","LTED_60_rep3","TAMR_0_rep1","TAMR_0_rep2","TAMR_0_rep3","TAMR_10_rep1","TAMR_10_rep2","TAMR_10_rep3","TAMR_120_rep1","TAMR_120_rep2","TAMR_120_rep3","TAMR_2_rep1","TAMR_2_rep2","TAMR_2_rep3","TAMR_30_rep1","TAMR_30_rep2","TAMR_30_rep3","TAMR_5_rep1","TAMR_5_rep2","TAMR_5_rep3","TAMR_60_rep1","TAMR_60_rep2","TAMR_60_rep3","WT_0_rep1","WT_0_rep2","WT_0_rep3","WT_10_rep1","WT_10_rep2","WT_10_rep3","WT_120_rep1","WT_120_rep2","WT_120_rep3","WT_2_rep1","WT_2_rep2","WT_2_rep3","WT_30_rep1","WT_30_rep2","WT_30_rep3","WT_5_rep1","WT_5_rep2","WT_5_rep3","WT_60_rep2","WT_60_rep1","WT_60_rep3"
"NFRKB_S176",18.08922610874,17.9986624376875,17.1046966373573,18.0518906515527,18.4255563305378,18.0801119793278,18.2986980271835,18.5389359428947,18.3243457674618,13.8244799178962,NA,18.1797283035025,18.1117479498405,17.5554265056078,18.1315716365291,18.1017323768647,18.191429649056,17.7556197719683,18.1772440644944,14.8565430478746,13.4413570351579,17.9843423947979,18.13827233035,17.3868095716517,18.1799928509696,18.3085398626353,18.4118696907733,17.6074340449606,18.7649894421589,18.1777844998281,17.8681229448182,18.6760299829821,18.0453354823624,17.9861434887504,18.5883886411368,18.1193783426481,18.278655237566,NA,18.278138011415,18.1467599315269,18.4316280480426,18.3518259291037,18.7745147461814,18.7335503186943,18.5118090005362,18.3603812367837,18.3034327972831,17.2370628567191,NA,18.7906515726652,18.5253948260425,18.2813027886527,18.1197402103592,18.3890469631813,18.7360812014829,18.7363058952298,17.9039576966596,18.2388510261962,18.8481758166348,18.4362072161846,18.8752127528935,18.3130206866732,18.4567409394546
"NFRKB_S228",16.6223058131003,NA,NA,NA,NA,NA,NA,NA,17.0065125501822,NA,16.3721675349117,16.4606108430287,16.3791674702894,16.4866533493104,15.9396468336859,NA,16.1480965559743,NA,NA,NA,16.4178375271166,16.9844012430763,NA,NA,NA,16.359695668995,14.9340397386569,17.6978959260926,15.608981765494,NA,17.2803933825528,15.7312693315742,NA,17.3618089126748,NA,NA,NA,NA,NA,NA,16.5426958934606,NA,17.2528769280081,15.9916904509279,NA,17.3668067406015,17.1246557362268,15.0430318790057,NA,15.8804409042673,17.3188684325863,17.792257990815,16.511705822463,17.0996882334179,16.0265100211203,NA,NA,17.2309433155923,NA,17.1935446141063,15.6094572092243,17.4514486772569,NA
"NFRKB_S298",16.6442893592436,16.3523599683307,16.4133628199569,16.3377175207484,16.5129920595183,16.2049699807594,16.891029011677,15.3889795221708,16.7977451956071,16.7610067822719,16.1988730115609,16.4264034468221,17.4921390301119,16.090888209265,16.0896688138899,17.2150715530536,16.0845780274354,16.08066625801,16.6175048237896,15.6585322170178,16.297984013391,16.8548942731788,16.4549463359195,16.4965844540848,17.1622753852412,15.5408033492352,16.3731287644175,16.6820435894542,16.2785164320308,16.3957739995363,17.1387375634586,16.060337966542,NA,17.0579893853442,16.2782596295125,16.4016054144297,17.2732458802393,16.37156041168,16.5801769064794,17.0148834519364,16.4087982850617,16.3751618680166,16.2476883661434,15.2716064603157,15.8519024865661,15.9501020788033,15.0354454475354,15.6637317763225,15.8511463863608,15.4003872444695,15.7478900192184,15.8771437346704,15.5339067770596,15.5633064641716,15.8239091918732,15.2197771738573,15.5218632446186,15.7808099034231,14.7778290390869,15.6204810214064,14.9634313670551,15.7415506201945,15.6507939444864
"NFRKB_S1291",17.423369351514,NA,17.4764951352981,17.0917896200976,15.6661663140378,17.3716274256584,17.5126646699119,15.9325969304703,NA,17.3307278916869,15.9273234353154,17.4749029001169,NA,NA,16.8584791027088,17.356961358343,NA,17.1612348877217,17.4570512894302,NA,17.2874340152174,17.294791795096,NA,17.6942260226562,17.1881744544327,NA,17.3086791877751,NA,NA,17.2758100116606,17.2279333905483,NA,NA,17.3483232397415,NA,NA,17.0892647189272,15.3203843325222,17.3690627746659,17.1490760798975,NA,17.0677869794516,18.4486649209238,16.6270911520346,18.6370937416907,18.291380369256,16.4681409497943,18.1229206821037,18.170381686968,NA,17.9619918525274,18.6802958463541,16.6484109035113,18.4004368715176,17.8114115844356,16.512095547332,17.8094711242838,18.2343449734385,NA,18.1820244381674,16.2569220955931,17.9660575697584,18.1380334121526
"NFRKB_S1022",15.556435330802,15.0513318039058,16.0704226043039,15.7282268548624,NA,15.6230972904268,15.47887307321,NA,15.7753990421362,NA,NA,15.7118953997803,14.9947623577738,14.1952506073014,15.1555938498648,14.896233048384,NA,15.6400094595065,15.2120012995267,NA,15.5393424159979,14.6521427232796,NA,NA,14.6428489836907,NA,14.1427645958649,14.5955983245689,14.6853118864993,14.3227035893348,14.5894243431126,NA,NA,14.6856957451934,NA,NA,14.5623772222699,13.9125271260588,13.9585541392326,14.6354514727018,NA,NA,15.4936583012398,14.8310214863575,15.8298594845367,14.9918272347209,NA,15.6436907767503,15.7919755575697,14.8537853734181,15.652739945947,15.1351831432235,NA,15.663326162326,14.7329289361646,14.4734273763856,15.43009659682,15.0698952414288,14.4470940759662,15.7065050337952,14.7487253661651,15.4706076567066,15.7872631842785
"NFRKB_S351",13.9362698509953,NA,14.0717710135136,NA,NA,15.2239658854926,NA,NA,13.5753248374845,14.1041185470526,NA,13.8561522667839,14.3822532615071,NA,NA,14.4593103470369,NA,14.475984028011,NA,NA,14.7044328786777,13.2791566072794,12.8931322490451,14.0250165405812,14.2114963983606,NA,NA,14.5067209798098,NA,NA,14.8495493744642,NA,NA,NA,NA,NA,14.9560011919494,NA,NA,NA,NA,14.2367392127447,15.0074131448986,NA,15.9814459531161,14.938442472846,NA,14.0608632230129,14.1229673194624,NA,15.6127321789988,14.474517076965,NA,14.1222520378892,14.4073271978023,NA,13.5083362889388,15.2370424176326,NA,14.8445810517092,13.5087810606947,NA,14.6398658591064
"NFRKB_S347",NA,15.6677267037284,15.3712677918438,NA,14.6578831748279,NA,NA,NA,15.5019951063065,14.4989855722357,16.4491384318023,15.1608180749203,14.2656812610885,15.6748687765039,NA,13.8935720870355,16.15291976761,NA,NA,NA,NA,14.4362145349125,16.8672522254882,NA,13.6810027240718,16.0650306500774,NA,15.622091511738,15.741735141471,NA,NA,15.3879711345191,NA,13.8755907951388,14.8836078574528,NA,13.8303049272316,15.8907457621491,NA,14.4825271768846,15.4709264531213,NA,13.8654703719222,15.6047247522738,NA,NA,NA,NA,14.5344937759967,16.2137684987831,16.0589408751454,NA,NA,NA,NA,14.3950957752103,NA,NA,NA,NA,16.0120314570517,NA,NA
"KLC3_S502",NA,NA,NA,14.0107028816471,NA,14.2892529809873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8581352210195,NA,NA,14.9963124671386,NA,NA,NA,15.2700253855513,NA,NA,NA,NA,15.322587862806,15.1024032723838,14.5039099650433,14.7636142240455,NA,NA,15.6414267471741,15.2110728970075,NA,15.6262893278229,NA,NA,15.6309624306748,15.6093005470479,NA,15.2571278213144,15.356864397478,NA,15.4307030946472,NA,14.9643056324281,15.8209703640286,15.7749836543984,14.4152855336927,15.4296855604356,NA,NA,15.6539353177097
"KLC3_S466",17.5625553523236,17.7737535518158,18.2748441326444,18.1742441647399,17.5495725040339,18.114059751359,18.2636147420906,17.5913924629741,17.8879287631882,17.8726462094064,17.6140920232629,18.2538057635176,18.0404998348426,17.269575218668,18.200165532753,17.3075031916098,17.5183515676012,18.3122820575532,18.2294909840227,NA,18.2958753896805,19.5151032140567,19.217471016452,19.807797117102,19.4411773334535,18.8663096726027,19.503557472239,19.5515185179418,19.4121270007113,19.6492426279159,19.0549784123966,19.0679317376404,NA,19.5212680977349,19.1288265038978,19.6564568088231,19.319444142395,19.0093554490331,19.3030318886728,19.7934917034489,19.2504977436372,19.7861134203748,20.2191278219006,19.9928275400347,20.3393539010175,20.242005261298,19.5997776130178,20.5507294799312,20.5260178993837,20.0244247832531,20.3707161589254,19.8242634918424,19.9975323171597,20.4814636156538,20.2963742182331,19.8428218695946,20.5029175498193,19.7847079794468,19.8915038653801,20.5325822710196,19.9070822590184,20.7695440039476,20.5054029805987
"KLC3_T469",15.1722706602429,15.7830473450944,14.9891969183462,15.7885427754918,15.8105143517854,14.9841259014786,14.703613172808,NA,16.7838194792036,NA,16.2552659580031,15.3028399483307,14.7532685375371,15.9438164816284,15.3081074877691,15.4463892520101,15.3698590239301,15.1419140240875,14.4110009218326,NA,14.8005548200848,17.4065233887328,16.4519626797476,16.9757158565091,16.5379829025941,16.3140137490083,16.3379852395334,16.9375080500711,16.5018643298722,16.3553445051937,16.7965056532563,16.6264242307502,18.5256033770118,17.0476734444708,16.4407285537921,16.8371093994205,17.217381374966,16.1457095231345,16.4880455292902,17.4744053369329,16.0821683431732,16.4197061206704,18.1265607052483,17.0176571648043,15.1142108589987,16.9694154226593,15.9888031317963,NA,18.0134972869808,17.348399427494,15.7610877898816,17.3418151963531,16.586404771575,15.4148314339331,17.8027306575119,16.2487016115,16.9293441392838,17.3580782460429,16.4626189933849,17.1074365229814,16.6378606678216,18.1286851611359,NA
"KLC3_S167",14.899563046219,NA,11.6117101733969,13.4131574704613,NA,14.3151594664324,NA,NA,NA,NA,13.3207180865568,NA,14.4080425002412,NA,13.7323965083187,13.8961689485332,NA,13.9075307785242,14.0331851467445,NA,13.8905484958459,16.9652945536213,13.286337461319,NA,16.4084534727792,14.9596520452996,14.8470591260546,16.051196297627,NA,15.6343294679115,15.8545142527643,NA,NA,16.037468363418,NA,15.1416688474164,14.3011940294309,NA,13.9860909110118,15.4978444642539,13.0076473203654,15.5713515194276,16.5685376134539,17.2316391674067,16.5231571849487,17.1701860918735,15.902525524002,15.0763579609234,17.6279328335975,16.356048076731,14.789050785766,17.8140031747167,14.6262922072695,15.3399947769444,16.625504181202,15.5444234731083,15.7480813878996,17.7643086156711,15.258654031033,15.5981864866274,15.8155820355306,16.5578002640241,14.873051255978
"PKN3_S445",13.6731273998328,NA,13.8384878300233,NA,13.414851788214,13.5465414261858,NA,NA,NA,NA,13.6705039057466,NA,13.3670535481591,13.2128401808072,14.1235548783322,12.4243579327152,13.4082081488546,13.86242001485,13.6699652212697,NA,13.942073211769,NA,NA,NA,NA,NA,NA,NA,NA,12.7691467025121,13.13108318212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.959607663608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7279752276343,NA,NA,NA
"ALKBH5_S361",19.9383908996521,20.4515076089929,20.2027072728654,20.8640225179807,21.6417751331352,20.6896121194698,20.3752343143261,20.8299585578225,20.0194671347108,19.7425913027103,20.4309030016829,20.2345182393943,20.351604268698,20.7927831905194,20.7036602898277,20.3045230689531,21.1029136184345,20.793223889959,20.5310120686914,20.9439783593643,20.5275124661315,19.4625913590672,19.8149542198669,19.4203079827274,19.8609908338762,20.8530593335615,20.4825836733714,19.4309885738808,20.3340997008205,19.8744576023561,19.8234501899669,20.469536451435,19.6223403321267,19.8988684542708,20.875227291843,20.1051663948472,20.6144091843292,20.9104098623408,20.5192722552195,20.0425442465627,20.0589694866476,20.016646976348,20.4075073996798,20.5814179448705,20.3297214948275,20.4117899666425,20.7827158697849,20.7860017086219,20.5041379990646,20.7521469752805,20.06215221646,19.3220208974767,20.7836369505252,20.6046880112353,20.3415475911097,20.5128819474738,20.5858057973101,19.7806427160736,21.1420305799508,20.8280600661179,20.476993973874,20.1374668428414,20.4513588845978
"ALKBH5_S371",17.4772797216324,17.7458435567197,16.3944132001388,16.2332084053709,16.4587633249759,16.1281018596986,16.6461915408853,15.9707193217854,16.4247641474624,16.4193503472008,16.1691647569695,16.815503893779,16.5525604001611,16.141743881265,16.4647949166796,16.463514156572,15.5945380340598,15.9994746073652,16.9381829107068,16.3816205865263,16.3506791172774,16.4164848062013,16.3859846445736,16.7947060004131,15.1195500337325,15.4761975531763,16.4592497462638,12.7756181649339,15.9791159755071,16.1505699747044,17.9529943680603,17.888662265913,NA,13.7600696605618,16.1725019243516,16.4025520346062,17.5284618016867,17.6403816927268,17.9196774196952,12.1876061256484,15.8413237603146,16.3398195928021,17.4598482312491,17.5086704043606,17.3120413953386,16.7810390758117,16.5982318804997,16.955469014823,17.3537577475301,17.1175306679579,16.8618306639736,17.5946423818671,16.7248500028511,17.1251773191024,17.471661029486,17.3804207529875,16.9610586991665,17.114249403195,16.4254556877634,16.6598572130671,17.1227433987335,16.9527074031767,16.9021171217358
"ALKBH5_S384",18.2849340294846,17.957183908606,18.8813186076475,18.62403099645,18.3036378276787,18.9608941781323,18.2253584062155,18.2954864414306,18.6280682276625,18.2912966935922,18.179852026831,18.9635698409546,18.0965186509491,17.7415558536954,18.7684964291348,18.3667764825327,18.1772242529596,18.8650026126876,18.1396306890424,17.9177317802657,18.5499043164698,17.7647482466382,17.6387069307568,18.270725240505,18.0809696398224,17.4392984393245,18.1817603279431,17.9749354265688,17.304493748067,18.0240053187207,17.4548343103802,17.4492487147777,16.2925654731011,17.5303452455622,17.4108844636475,17.5869806150233,17.68008883994,17.2422268439735,17.9937356317476,17.5887900329114,17.2560950822256,17.8208853877084,17.9213258964778,18.3544711411104,18.5757085980867,18.1134926169843,18.2132759470572,18.8685447710577,18.4244394824238,17.9460471406474,19.0213292015874,18.0056530129634,18.6304434369656,18.8503112930358,18.1697262915874,18.0878454074585,18.8382688475925,18.0324518656548,18.5044962333326,18.9167957435622,18.3574892711997,18.4106026204106,18.778613980435
"ALKBH5_S69",19.561392111864,20.0590741383914,19.6765880119268,18.8852964001082,20.140702238282,19.6194100932883,18.9036076862059,20.0668261363409,19.4403810426745,19.2121555017693,20.3741712773821,19.4777444983433,18.8353226814088,20.4050224949905,19.638832876473,19.3648447101626,20.4033065524322,19.6784441553267,19.0038527437075,20.2488644895015,19.6875289260268,19.3855794519315,20.7177186968459,18.9269218393563,19.6039443570836,20.3778401646521,19.490776893941,19.9974154206554,20.1751837723282,19.7919075367257,19.9001846806316,20.3678789948864,21.0309034069989,19.5515817947668,20.2573447092221,19.4568642401637,19.3487135517022,20.534281548613,19.4357608008792,19.1974604231029,19.9202523554875,19.6282089758864,19.0920557843178,19.7439160840081,20.0538176444962,19.4216944509547,20.249262225862,19.5344551710206,19.2331662618995,19.9606648197421,19.8880821037743,19.4935097021061,18.6419811461049,19.2635460809809,19.4166353888558,20.3449471154965,19.3799405838841,19.5892420773815,20.6716824268729,19.3592281809296,20.5348910079182,19.3420881710391,19.4543843630653
"ALKBH5_S64",19.561392111864,20.0590741383914,19.6765880119268,18.8852964001082,20.140702238282,19.6278441320305,18.9036076862059,20.0668261363409,19.4403810426745,19.2264314776164,20.3741712773821,19.4777444983433,18.8353226814088,20.4168682964343,19.6490097931271,19.3648447101626,20.4033065524322,19.6876416326059,19.0038527437075,20.2488644895015,19.6875289260268,19.3855794519315,20.7177186968459,18.9269218393563,19.6128109249174,20.3778401646521,19.490776893941,20.0035838638102,20.1751837723282,19.7919075367257,19.9001846806316,20.3678789948864,21.0309034069989,19.5515817947668,20.2573447092221,19.4568642401637,19.3487135517022,20.534281548613,19.4357608008792,19.1974604231029,19.9202523554875,19.6356216642209,19.0920557843178,19.7439160840081,20.0538176444962,19.4216944509547,20.249262225862,19.5344551710206,19.2331662618995,19.9606648197421,19.9004700517699,19.4935097021061,18.6419811461049,19.2706199512373,19.4240522815812,20.3541969093125,19.3880660165432,19.5892420773815,20.6716824268729,19.3592281809296,20.5348910079182,19.3420881710391,19.4632065173224
"ALKBH5_Y71",15.3282332046627,18.8163333619748,NA,14.8767528686617,19.1250163301512,NA,NA,18.8106975997412,NA,NA,15.2105343514235,18.752819807786,NA,18.4255991378611,NA,18.2464474803327,18.7601046385718,NA,NA,NA,NA,18.2360506494718,NA,18.4634018079827,NA,NA,18.2074307177742,NA,18.5588450250493,NA,NA,18.507165993357,NA,NA,15.0117291072736,NA,NA,15.2834258361617,18.3979124442971,14.9229313996462,14.9476265889581,NA,18.7074587331597,15.7663742904335,13.6754343043647,NA,18.8898571201613,18.7320188712935,NA,NA,18.3262649492634,NA,18.4574580951544,NA,18.6083042748964,19.0760355912361,NA,NA,19.2136775789172,NA,19.0027767867958,NA,18.5860143788091
"ALKBH5_S252",17.8152975609353,17.9611529009452,17.5380758049591,17.5934851220253,18.0747302022396,17.371765225518,17.6138880679492,18.3478658048373,17.7634278199419,NA,18.0204094320276,17.6694882733382,17.5145934259909,17.889084801067,17.5949572410139,17.4620158254701,17.7557371632945,17.440470352998,17.8975504453035,18.4402809341231,17.5610136035011,16.9875160689953,17.4360020174277,16.7580009033372,17.1439359259847,17.70672583302,16.6449201125107,17.2883540653707,17.8701416697952,17.0205913546371,17.0236792295895,17.9526548151888,NA,17.1804512268413,18.0664021121508,17.0555169380047,17.025672568818,17.7376261510411,17.124783696566,17.3366867733099,17.5505536878767,16.9886556385646,17.6214430141418,18.0458556546529,17.9928385251396,17.476657890048,18.0227827596438,17.8302186564024,17.3790633217329,18.0305953541821,17.3590195470776,17.3746201330161,18.1195623042504,17.7849146827046,17.5747715667671,18.2571928869349,17.9970667466239,17.2742304539861,18.0749786222879,17.967067959203,18.2476512789565,17.6453300771357,17.9336149522196
"ALKBH5_S374",15.7492214812161,14.5447572572443,15.0514796201356,15.8175881093367,15.0692586310342,15.4095600657173,15.9782524787818,14.7319595699559,15.4163402147587,13.6754399931345,NA,15.5107175154442,15.7949348817281,13.9790594246612,15.03527241512,15.9601623297938,13.8882121730882,15.1878173066197,15.9156128962011,NA,15.3528758797877,14.9928643574761,14.4992203014908,15.7149605355435,13.0564550374414,14.8739633463242,15.723349417349,15.1384713207287,14.8337285958086,15.384216919516,15.2460355007969,15.3559373878507,NA,14.876578461666,15.2990259303445,13.3512047330674,13.3172390893809,14.9352500700789,13.4748141006279,13.2881841587881,14.8973603331819,15.6865000808666,16.0364108419912,15.2974224113346,13.2957316057232,16.0360566323686,14.9410185522133,16.3874307655866,14.2650052383271,15.0683816080727,15.4363173327053,15.983547367504,15.1102987164954,16.2040839581858,16.1789854089103,15.5918849436575,16.1926750843914,15.9798952049651,15.6618948625847,16.024534838879,15.4149275864409,15.9502164886089,13.7531861678516
"FAM171B_S779",NA,NA,NA,NA,NA,NA,14.6939453683128,15.5548734472957,NA,NA,14.594186239673,14.1552553118014,NA,14.519561954132,NA,NA,NA,NA,NA,NA,NA,NA,14.6155311802279,14.7617971755963,NA,NA,NA,NA,14.909246770422,13.5420595759887,NA,NA,NA,NA,NA,NA,NA,14.6143701123483,14.8106096444265,NA,NA,NA,15.7983429365116,16.047107561954,15.4494948019559,15.836060796352,16.1020596310199,15.8202763012267,16.0291311935674,16.179231059387,15.5142823580128,16.0488205929953,16.2280016143512,NA,16.0371641409076,16.192425875794,15.8932984952504,15.835737401675,16.227843099545,16.0517000425907,16.0759283954411,15.8401160614901,15.7188362874929
"PDXDC1_S714",13.8437676369836,14.7231535562863,14.4752842396848,14.2546028359484,16.1766134871046,15.6080322671272,14.117069578663,14.6580620960436,14.45731785777,NA,13.4528811642992,NA,NA,14.0232598474988,14.2167840780921,15.2737758826193,15.71593974064,NA,NA,15.947865274566,14.4378204868563,15.106710453167,13.938096453869,15.2056665944028,16.1895474486463,16.715993770597,15.1572182385236,NA,16.0618380499706,14.3709182145054,NA,15.8631497748094,NA,13.409486183474,16.4346192659265,16.2638245857599,NA,15.8521598861543,17.244930047385,16.0895473314722,16.086212434318,14.5692734220446,14.2809108495099,NA,NA,14.7203753009286,NA,13.9318352194496,14.0820816657018,NA,13.5528963931057,NA,13.9782157950207,NA,NA,NA,NA,NA,NA,13.3526958963843,12.523556153624,13.9409063849753,13.7484329817955
"PDXDC1_S718",17.0454956857681,15.2640665496317,16.465289312178,16.4921712882191,14.9596327120927,16.698176829402,17.4242552299131,15.257492326441,16.5889336214634,17.5220852797186,15.4993161739759,16.7306825667299,17.5040163897609,15.7135130977782,16.4237180885718,17.6937522555797,NA,16.7002073653038,17.3315718948362,15.4404950258657,16.6878248906918,17.9408567376825,16.778229143137,17.5905226322198,17.8542162044396,16.4632669912652,17.5781162027207,17.6743692279582,16.7176212081778,17.8224651851255,17.1360358046553,17.0616906177045,17.3110010721403,17.8056594933999,16.9026043670909,17.7074906654347,17.1845709116884,16.885669730262,17.758227836998,17.9296835690474,16.7265250883399,17.8123484995071,17.9618260427893,NA,17.3775628190975,17.7956817665945,16.9060938830205,17.2671275847735,17.8191897093346,16.4995612407075,17.4129025874488,18.7363531467797,17.131389697174,17.5248540808398,18.1586067255752,16.9897013960749,17.669206555739,18.6582418395759,16.742482241456,17.3441570753707,16.4591167514479,17.757578388971,17.3398080268632
